Region,Country Territory area,total Confirmed Cases,Confirmed new cases,total deaths,total new deaths,New
African ,Ethiopia,16,0,0,0,
African ,Zambia,16,3,0,0,
African ,Uganda,14,0,0,0,
African ,United Republic of Tanzania,14,1,0,0,
African ,Niger,10,0,1,0,
African ,Eswatini,9,0,0,0,
African ,Guinea,8,0,0,0,
African ,Mozambique,8,1,0,0,
African ,Namibia,8,0,0,0,
African ,Gabon,7,0,1,0,
African ,Seychelles,7,0,0,0,
African ,Benin,6,0,0,0,
African ,Central African Republic,6,0,0,0,
African ,Equatorial Guinea,6,0,0,0,
African ,Eritrea,6,0,0,0,
African ,Cabo Verde,5,0,1,0,
African ,Chad,5,0,0,0,
African ,Mauritania,5,2,0,0,
African ,Zimbabwe,5,0,1,0,
African ,Gambia,3,1,1,0,
African ,Liberia,3,0,0,0,
African ,Angola,2,0,0,0,
African ,Guinea-Bissau,2,0,0,0,
African Territories,Reunion,143,8,0,0,
African Territories,Mayotte,50,0,0,0,
