Region,Country Territory area,total Confirmed Cases,Confirmed new cases,total deaths,total new deaths,New
Region of the Americas,Peru,480,64,9,4,
Region of the Americas,Mexico,478,108,5,1,
Region of the Americas,Colombia,470,164,4,1,
Region of the Americas,Dominican Republic,392,80,10,4,
Region of the Americas,Argentina,387,86,6,2,
Region of the Americas,Uruguay,217,55,0,0,
Region of the Americas,Costa Rica,201,24,2,0,
Region of the Americas,Venezuela (Bolivarian Republic of),91,14,0,0,
Region of the Americas,Trinidad and Tobago,60,3,1,1,
Region of the Americas,Cuba,57,9,1,0,
Region of the Americas,Honduras,52,22,0,0,
Region of the Americas,Paraguay,41,14,3,1,
Region of the Americas,Bolivia (Plurinational State of),39,11,0,0,
Region of the Americas,Jamaica,26,5,1,0,
Region of the Americas,Guatemala,24,3,1,0,
Region of the Americas,Barbados,18,0,0,0,
Region of the Americas,El Salvador,13,8,0,0,
Region of the Americas,Haiti,8,1,0,0,
Region of the Americas,Dominica,7,5,0,0,
Region of the Americas,Suriname,7,1,0,0,
Region of the Americas,Bahamas,5,1,0,0,
Region of the Americas,Guyana,5,0,1,0,
Region of the Americas,Antigua and Barbuda,3,0,0,0,
Region of the Americas,Saint Lucia,3,0,0,0,
Region of the Americas,Belize,2,1,0,0,
Region of the Americas,Nicaragua,2,0,0,0,
Region of the Americas,Saint Kitts and Nevis,2,2,0,0,TRUE
Region of the Americas,Grenada,1,0,0,0,
Region of the Americas,Saint Vincent and the Grenadines,1,0,0,0,
Region of the Americas Territories,Guadeloupe,76,3,0,0,
Region of the Americas Territories,Martinique,66,9,1,1,
Region of the Americas Territories,Puerto Rico,51,12,2,0,
Region of the Americas Territories,French Guiana,28,5,0,0,
Region of the Americas Territories,Aruba,19,7,0,0,
Region of the Americas Territories,United States Virgin Islands,17,0,0,0,
Region of the Americas Territories,Saint Martin,11,3,0,0,
Region of the Americas Territories,Cayman Islands,8,3,1,0,
Region of the Americas Territories,Bermuda,7,1,0,0,
Region of the Americas Territories,Curacao,6,0,1,0,
Region of the Americas Territories,Saint Barthelemy,3,0,0,0,
Region of the Americas Territories,Montserrat,2,1,0,0,
Region of the Americas Territories,Sint Maarten,2,0,0,0,
Region of the Americas Territories,Turks and Caicos Islands,1,0,0,0,
African ,South Africa,709,155,0,0,
African ,Algeria,264,0,17,0,
African ,Burkina Faso,146,32,3,0,
African ,Senegal,99,13,0,0,
African ,Cote d?Ivoire,80,8,0,0,
African ,Cameroon,70,0,1,0,
African ,Ghana,68,15,2,0,
African ,Democratic Republic of the Congo,51,6,3,1,
African ,Mauritius,47,5,2,0,
African ,Nigeria,46,4,1,1,
African ,Rwanda,41,1,0,0,
African ,Kenya,25,0,0,0,
African ,Togo,23,3,0,0,
African ,Madagascar,19,0,0,0,
African ,Uganda,14,5,0,0,
African ,United Republic of Tanzania,13,1,0,0,
African ,Ethiopia,12,0,0,0,
African ,Seychelles,7,0,0,0,
African ,Equatorial Guinea,6,0,0,0,
African ,Gabon,6,0,1,0,
African ,Benin,5,0,0,0,
African ,Central African Republic,5,1,0,0,
African ,Mozambique,5,2,0,0,
African ,Namibia,5,1,0,0,
African ,Congo,4,0,0,0,
African ,Eritrea,4,3,0,0,
African ,Eswatini,4,0,0,0,
African ,Guinea,4,0,0,0,
African ,Cabo Verde,3,0,0,0,
African ,Chad,3,0,0,0,
African ,Liberia,3,0,0,0,
African ,Zambia,3,0,0,0,
African ,Angola,2,0,0,0,
African ,Gambia,2,0,0,0,
African ,Guinea-Bissau,2,2,0,0,TRUE
African ,Mali,2,2,0,0,TRUE
African ,Mauritania,2,0,0,0,
African ,Niger,2,0,0,0,
African ,Zimbabwe,2,0,1,0,
African Territories,Reunion,94,11,0,0,
African Territories,Mayotte,35,5,0,0,
