Region,Country Territory area,total Confirmed Cases,Confirmed new cases,total deaths,total new deaths,New
Region of the Americas,Dominica,11,0,0,0,
Region of the Americas,Grenada,9,2,0,0,
Region of the Americas,Saint Lucia,9,5,0,0,
Region of the Americas,Guyana,8,3,1,0,
Region of the Americas,Suriname,8,0,0,0,
Region of the Americas,Antigua and Barbuda,7,0,0,0,
Region of the Americas,Nicaragua,4,0,1,0,
Region of the Americas,Belize,3,1,0,0,
Region of the Americas,Saint Kitts and Nevis,2,0,0,0,
Region of the Americas,Saint Vincent and the Grenadines,1,0,0,0,
Region of the Americas Territories,Puerto Rico,174,110,6,4,
Region of the Americas Territories,Martinique,111,6,2,0,
Region of the Americas Territories,Guadeloupe,106,10,4,2,
Region of the Americas Territories,Aruba,50,4,0,0,
Region of the Americas Territories,French Guiana,43,12,0,0,
Region of the Americas Territories,United States Virgin Islands,30,8,0,0,
Region of the Americas Territories,Bermuda,22,0,0,0,
Region of the Americas Territories,Saint Martin,18,12,1,1,
Region of the Americas Territories,Curacao,11,4,1,0,
Region of the Americas Territories,Cayman Islands,12,4,1,0,
Region of the Americas Territories,Saint Barthelemy,6,1,0,0,
Region of the Americas Territories,Sint Maarten,6,3,0,0,
Region of the Americas Territories,Montserrat,5,0,0,0,
Region of the Americas Territories,Turks and Caicos Islands,5,1,0,0,
Region of the Americas Territories,Anguilla,2,0,0,0,
Region of the Americas Territories,British Virgin Islands,2,0,0,0,
African ,South Africa,1326,46,3,2,
African ,Algeria,511,57,31,2,
African ,Burkina Faso,246,24,12,9,
African ,Cote d?Ivoire,169,4,0,0,
African ,Senegal,162,20,0,0,
African ,Ghana,152,0,5,0,
African ,Cameroon,139,26,6,4,
African ,Nigeria,111,46,1,0,
African ,Mauritius,107,5,2,0,
African ,Democratic Republic of the Congo,98,17,8,0,
African ,Rwanda,70,0,0,0,
African ,Madagascar,46,9,0,0,
African ,Kenya,38,13,1,0,
African ,Zambia,35,19,0,0,
African ,Togo,34,6,1,0,
African ,Uganda,33,0,0,0,
African ,Ethiopia,23,2,0,0,
African ,Niger,20,0,3,0,
African ,Congo,19,0,0,0,
African ,United Republic of Tanzania,19,5,0,0,
African ,Mali,18,0,0,0,
African ,Guinea,16,0,0,0,
African ,Equatorial Guinea,14,1,0,0,
African ,Namibia,11,0,0,0,
African ,Eswatini,9,0,0,0,
African ,Mozambique,8,0,0,0,
African ,Seychelles,8,0,0,0,
African ,Gabon,7,0,1,0,
African ,Benin,6,0,0,0,
African ,Central African Republic,6,0,0,0,
African ,Eritrea,6,0,0,0,
African ,Cabo Verde,5,0,1,0,
African ,Chad,5,0,0,0,
African ,Mauritania,5,0,0,0,
African ,Zimbabwe,5,0,1,0,
African ,Gambia,3,0,1,0,
African ,Liberia,3,0,0,0,
African ,Angola,2,0,0,0,
African ,Guinea-Bissau,2,0,0,0,
African Territories,Reunion,207,0,0,0,
African Territories,Mayotte,82,0,0,0,
