Region,Country Territory area,total Confirmed Cases,Confirmed new cases,total deaths,total new deaths,New
South-East Asia ,Myanmar,15,0,1,0,
South-East Asia ,Nepal,5,0,0,0,
South-East Asia ,Bhutan,4,0,0,0,
South-East Asia ,Timor-Leste,1,0,0,0,
Eastern Mediterranean ,Iran (Islamic Republic of),47593,2987,3036,138,
Eastern Mediterranean ,Pakistan,2291,252,31,5,
Eastern Mediterranean ,Saudi Arabia,1720,157,16,6,
Eastern Mediterranean ,Qatar,835,54,2,0,
Eastern Mediterranean ,United Arab Emirates,814,150,8,2,
Eastern Mediterranean ,Egypt,779,69,52,6,
Eastern Mediterranean ,Iraq,728,34,52,2,
Eastern Mediterranean ,Morocco,676,38,39,3,
Eastern Mediterranean ,Bahrain,569,2,4,0,
Eastern Mediterranean ,Lebanon,479,16,12,0,
Eastern Mediterranean ,Tunisia,423,29,12,2,
Eastern Mediterranean ,Kuwait,317,28,0,0,
Eastern Mediterranean ,Jordan,278,4,5,0,
Eastern Mediterranean ,Afghanistan,235,43,4,0,
Eastern Mediterranean ,Oman,231,21,1,0,
Eastern Mediterranean ,Djibouti,34,3,0,0,
Eastern Mediterranean ,Libya,10,0,0,0,
Eastern Mediterranean ,Syrian Arab Republic,10,0,2,0,
Eastern Mediterranean ,Sudan,7,0,2,0,
Eastern Mediterranean ,Somalia,5,0,0,0,
Eastern Mediterranean Territories,occupied Palestinian territory,134,0,1,0,
Region of the Americas,United States of America,187302,24103,3846,996,
Region of the Americas,Canada,9005,1310,105,16,
Region of the Americas,Brazil,5717,1138,201,42,
Region of the Americas,Chile,3031,293,16,4,
Region of the Americas,Ecuador,2372,132,146,71,
Region of the Americas,Peru,1323,258,24,0,
Region of the Americas,Dominican Republic,1284,175,57,6,
Region of the Americas,Mexico,1215,121,29,1,
Region of the Americas,Panama,1181,192,30,6,
Region of the Americas,Argentina,1054,88,27,3,
Region of the Americas,Colombia,906,108,16,2,
Region of the Americas,Costa Rica,347,33,2,0,
Region of the Americas,Uruguay,338,18,2,1,
Region of the Americas,Cuba,212,26,6,0,
Region of the Americas,Honduras,172,33,10,8,
Region of the Americas,Venezuela (Bolivarian Republic of),143,14,3,0,
Region of the Americas,Bolivia (Plurinational State of),115,8,7,1,
Region of the Americas,Trinidad and Tobago,89,4,5,2,
Region of the Americas,Paraguay,69,4,3,0,
Region of the Americas,Guatemala,39,3,1,0,
Region of the Americas,Jamaica,38,2,1,0,
Region of the Americas,Barbados,33,0,0,0,
Region of the Americas,El Salvador,32,2,1,1,
Region of the Americas,Guyana,19,7,2,0,
Region of the Americas,Haiti,16,1,0,0,
Region of the Americas,Bahamas,15,1,0,0,
Region of the Americas,Saint Lucia,13,4,0,0,
Region of the Americas,Dominica,11,0,0,0,
Region of the Americas,Grenada,9,0,0,0,
Region of the Americas,Saint Kitts and Nevis,8,0,0,0,
Region of the Americas,Suriname,8,0,0,0,
Region of the Americas,Antigua and Barbuda,7,0,0,0,
Region of the Americas,Nicaragua,5,1,1,0,
Region of the Americas,Belize,3,0,0,0,
Region of the Americas,Saint Vincent and the Grenadines,1,0,0,0,
Region of the Americas Territories,Puerto Rico,286,47,11,3,
Region of the Americas Territories,Martinique,128,9,3,1,
Region of the Americas Territories,Guadeloupe,125,11,6,1,
Region of the Americas Territories,Aruba,55,0,0,0,
Region of the Americas Territories,French Guiana,51,5,0,0,
Region of the Americas Territories,United States Virgin Islands,30,0,0,0,
Region of the Americas Territories,Bermuda,32,5,0,0,
Region of the Americas Territories,Sint Maarten,6,0,0,0,
Region of the Americas Territories,Cayman Islands,14,2,1,0,
Region of the Americas Territories,Curacao,11,0,1,0,
Region of the Americas Territories,Saint Barthelemy,6,0,0,0,
Region of the Americas Territories,Saint Martin,21,3,2,0,
Region of the Americas Territories,Montserrat,5,0,0,0,
Region of the Americas Territories,Turks and Caicos Islands,5,0,0,0,
Region of the Americas Territories,British Virgin Islands,3,0,0,0,
Region of the Americas Territories,Anguilla,2,0,0,0,
African ,South Africa,1380,27,5,0,
African ,Algeria,847,263,58,23,
African ,Burkina Faso,261,0,14,0,
African ,Ghana,195,43,5,0,
African ,Cote d?Ivoire,190,21,0,0,
African ,Senegal,190,15,1,1,
African ,Mauritius,154,11,5,0,
African ,Cameroon,139,0,6,0,
African ,Nigeria,139,28,2,1,
African ,Democratic Republic of the Congo,123,14,11,3,
African ,Rwanda,82,7,0,0,
African ,Kenya,81,31,1,0,
African ,Niger,74,54,5,2,
African ,Madagascar,53,0,0,0,
African ,Uganda,44,11,0,0,
African ,Togo,36,2,2,1,
African ,Zambia,36,1,0,0,
African ,Guinea,30,14,0,0,
African ,Mali,28,10,0,0,
African ,Ethiopia,26,0,0,0,
African ,Congo,22,3,2,2,
African ,United Republic of Tanzania,20,1,1,0,
African ,Eritrea,15,9,0,0,
African ,Equatorial Guinea,14,0,0,0,
African ,Benin,13,4,0,0,
African ,Namibia,11,0,0,0,
African ,Mozambique,10,2,0,0,
African ,Seychelles,10,2,0,0,
African ,Eswatini,9,0,0,0,
African ,Guinea-Bissau,9,0,0,0,
African ,Angola,8,1,2,0,
African ,Central African Republic,8,2,0,0,
African ,Zimbabwe,8,0,1,0,
African ,Chad,7,0,0,0,
African ,Gabon,7,0,1,0,
African ,Liberia,6,3,0,0,
African ,Cabo Verde,5,0,1,0,
African ,Mauritania,5,0,0,0,
African ,Botswana,3,0,1,1,
African ,Gambia,3,0,1,0,
African ,Burundi,2,0,0,0,
African ,Sierra Leone,2,1,0,0,
African Territories,Reunion,281,34,0,0,
African Territories,Mayotte,116,15,2,2,
