Region,Country Territory area,total Confirmed Cases,Confirmed new cases,total deaths,total new deaths,New
Eastern Mediterranean ,Lebanon,368,35,6,2,
Eastern Mediterranean ,United Arab Emirates,333,0,2,0,
Eastern Mediterranean ,Morocco,275,50,10,4,
Eastern Mediterranean ,Jordan,212,40,0,0,
Eastern Mediterranean ,Kuwait,208,0,0,0,
Eastern Mediterranean ,Tunisia,197,24,5,0,
Eastern Mediterranean ,Oman,109,10,0,0,
Eastern Mediterranean ,Afghanistan,80,0,2,0,
Eastern Mediterranean ,Djibouti,12,0,0,0,
Eastern Mediterranean ,Syrian Arab Republic,5,0,0,0,
Eastern Mediterranean ,Somalia,3,1,0,0,
Eastern Mediterranean ,Sudan,3,0,1,0,
Eastern Mediterranean ,Libya,1,0,0,0,
Eastern Mediterranean Territories,occupied Palestinian territory,84,20,1,0,
Region of the Americas,United States of America,68334,4764,991,107,
Region of the Americas,Canada,3555,146,35,0,
Region of the Americas,Brazil,2433,0,57,0,
Region of the Americas,Chile,1306,164,4,1,
Region of the Americas,Ecuador,1211,0,29,0,
Region of the Americas,Peru,580,100,9,0,
Region of the Americas,Panama,558,0,8,0,
Region of the Americas,Argentina,502,115,8,2,
Region of the Americas,Dominican Republic,488,96,10,0,
Region of the Americas,Mexico,478,0,5,0,
Region of the Americas,Colombia,470,0,4,0,
Region of the Americas,Uruguay,217,0,0,0,
Region of the Americas,Costa Rica,201,0,2,0,
Region of the Americas,Venezuela (Bolivarian Republic of),91,0,0,0,
Region of the Americas,Cuba,67,10,1,0,
Region of the Americas,Trinidad and Tobago,61,1,1,0,
Region of the Americas,Honduras,52,0,1,1,
Region of the Americas,Paraguay,41,0,3,0,
Region of the Americas,Bolivia (Plurinational State of),39,0,0,0,
Region of the Americas,Jamaica,26,0,1,0,
Region of the Americas,Guatemala,24,0,1,0,
Region of the Americas,Barbados,18,0,0,0,
Region of the Americas,El Salvador,13,0,0,0,
Region of the Americas,Dominica,11,4,0,0,
Region of the Americas,Haiti,8,0,0,0,
Region of the Americas,Grenada,7,6,0,0,
Region of the Americas,Suriname,7,0,0,0,
Region of the Americas,Bahamas,5,0,0,0,
Region of the Americas,Guyana,5,0,1,0,
Region of the Americas,Antigua and Barbuda,3,0,0,0,
Region of the Americas,Saint Lucia,3,0,0,0,
Region of the Americas,Belize,2,0,0,0,
Region of the Americas,Nicaragua,2,0,0,0,
Region of the Americas,Saint Kitts and Nevis,2,0,0,0,
Region of the Americas,Saint Vincent and the Grenadines,1,0,0,0,
Region of the Americas Territories,Guadeloupe,76,0,0,0,
Region of the Americas Territories,Martinique,66,0,1,0,
Region of the Americas Territories,Puerto Rico,64,13,2,0,
Region of the Americas Territories,French Guiana,28,0,0,0,
Region of the Americas Territories,Aruba,19,0,0,0,
Region of the Americas Territories,United States Virgin Islands,17,0,0,0,
Region of the Americas Territories,Saint Martin,11,0,0,0,
Region of the Americas Territories,Cayman Islands,8,0,1,0,
Region of the Americas Territories,Bermuda,7,0,0,0,
Region of the Americas Territories,Curacao,7,1,1,0,
Region of the Americas Territories,Saint Barthelemy,3,0,0,0,
Region of the Americas Territories,Anguilla,2,2,0,0,TRUE
Region of the Americas Territories,British Virgin Islands,2,2,0,0,TRUE
Region of the Americas Territories,Montserrat,2,0,0,0,
Region of the Americas Territories,Sint Maarten,2,0,0,0,
Region of the Americas Territories,Turks and Caicos Islands,2,1,0,0,
African ,South Africa,927,218,0,0,
African ,Algeria,305,41,21,4,
African ,Burkina Faso,146,0,3,0,
African ,Ghana,132,64,3,1,
African ,Senegal,105,6,0,0,
African ,Mauritius,81,34,2,0,
African ,Cote d?Ivoire,80,0,0,0,
African ,Cameroon,75,5,1,0,
African ,Nigeria,65,19,1,0,
African ,Democratic Republic of the Congo,54,3,4,1,
African ,Rwanda,50,9,0,0,
African ,Kenya,25,0,1,1,
African ,Madagascar,24,5,0,0,
African ,Togo,24,1,0,0,
African ,Uganda,14,0,0,0,
African ,United Republic of Tanzania,13,0,0,0,
African ,Ethiopia,12,0,0,0,
African ,Niger,10,8,1,1,
African ,Namibia,8,3,0,0,
African ,Seychelles,7,0,0,0,
African ,Benin,6,1,0,0,
African ,Equatorial Guinea,6,0,0,0,
African ,Eritrea,6,2,0,0,
African ,Eswatini,6,2,0,0,
African ,Gabon,6,0,1,0,
African ,Central African Republic,5,0,0,0,
African ,Chad,5,2,0,0,
African ,Guinea,5,1,0,0,
African ,Mozambique,5,0,0,0,
African ,Congo,4,0,0,0,
African ,Cabo Verde,3,0,0,0,
African ,Liberia,3,0,0,0,
African ,Mauritania,3,1,0,0,
African ,Zambia,3,0,0,0,
African ,Zimbabwe,3,1,1,0,
African ,Angola,2,0,0,0,
African ,Gambia,2,0,0,0,
African ,Guinea-Bissau,2,0,0,0,
African ,Mali,2,0,0,0,
African Territories,Reunion,135,41,0,0,
African Territories,Mayotte,50,15,0,0,
