Region,Country Territory area,total Confirmed Cases,Confirmed new cases,total deaths,total new deaths,New
Region of the Americas,Saint Lucia,3,0,0,0,
Region of the Americas,Dominica,2,1,0,0,
Region of the Americas,Nicaragua,2,0,0,0,
Region of the Americas,Belize,1,0,0,0,
Region of the Americas,Grenada,1,0,0,0,
Region of the Americas,Saint Vincent and the Grenadines,1,0,0,0,
Region of the Americas Territories,Guadeloupe,73,11,0,0,
Region of the Americas Territories,Martinique,57,4,0,0,
Region of the Americas Territories,Puerto Rico,39,8,2,0,
Region of the Americas Territories,French Guiana,23,3,0,0,
Region of the Americas Territories,United States Virgin Islands,17,0,0,0,
Region of the Americas Territories,Aruba,12,3,0,0,
Region of the Americas Territories,Saint Martin,8,0,0,0,
Region of the Americas Territories,Bermuda,6,0,0,0,
Region of the Americas Territories,Curacao,6,2,1,0,
Region of the Americas Territories,Cayman Islands,5,0,1,0,
Region of the Americas Territories,Saint Barthelemy,3,0,0,0,
Region of the Americas Territories,Sint Maarten,2,0,0,0,
Region of the Americas Territories,Montserrat,1,0,0,0,
Region of the Americas Territories,Turks and Caicos Islands,1,0,0,0,
African ,South Africa,554,152,0,0,
African ,Algeria,264,33,17,0,
African ,Burkina Faso,114,15,3,0,
African ,Senegal,86,7,0,0,
African ,Cameroon,72,0,1,1,
African ,Cote d Ivoire,72,47,0,0,
African ,Ghana,53,26,2,0,
African ,Democratic Republic of the Congo,45,9,2,0,
African ,Mauritius,42,6,2,2,
African ,Nigeria,42,20,0,0,
African ,Rwanda,40,4,0,0,
African ,Kenya,25,9,0,0,
African ,Togo,20,2,0,0,
African ,Madagascar,19,6,0,0,
African ,Ethiopia,12,1,0,0,
African ,United Republic of Tanzania,12,0,0,0,
African ,Uganda,9,0,0,0,
African ,Seychelles,7,0,0,0,
African ,Equatorial Guinea,6,0,0,0,
African ,Gabon,6,0,1,0,
African ,Benin,5,0,0,0,
African ,Central African Republic,4,0,0,0,
African ,Congo,4,0,0,0,
African ,Eswatini,4,0,0,0,
African ,Guinea,4,0,0,0,
African ,Namibia,4,1,0,0,
African ,Cabo Verde,3,0,0,0,
African ,Chad,3,0,0,0,
African ,Liberia,3,0,0,0,
African ,Mozambique,3,2,0,0,
African ,Zambia,3,0,0,0,
African ,Angola,2,0,0,0,
African ,Gambia,2,1,0,0,
African ,Mauritania,2,0,0,0,
African ,Niger,2,0,0,0,
African ,Zimbabwe,2,0,1,0,
African ,Eritrea,1,0,0,0,
African Territories,Reunion,83,12,0,0,
African Territories,Mayotte,30,6,0,0,
