Region,Country Territory area,total Confirmed Cases,Confirmed new cases,total deaths,total new deaths,New
Eastern Mediterranean ,Iran (Islamic Republic of),12729,1365,608,94,
Eastern Mediterranean ,Qatar,337,75,0,0,
Eastern Mediterranean ,Bahrain,211,1,0,0,
Eastern Mediterranean ,Kuwait,112,12,0,0,
Eastern Mediterranean ,Saudi Arabia,103,41,0,0,
Eastern Mediterranean ,Egypt,93,0,2,0,
Eastern Mediterranean ,Iraq,93,0,9,0,
Eastern Mediterranean ,Lebanon,93,16,3,0,
Eastern Mediterranean ,United Arab Emirates,85,0,0,0,
Eastern Mediterranean ,Pakistan,28,7,0,0,
Eastern Mediterranean ,Oman,20,1,0,0,
Eastern Mediterranean ,Morocco,18,11,1,0,
Eastern Mediterranean ,Tunisia,16,0,0,0,
Eastern Mediterranean ,Afghanistan,10,3,0,0,
Eastern Mediterranean ,Jordan,1,0,0,0,
Eastern Mediterranean ,Sudan,1,0,0,0,
Eastern Mediterranean Territories,occupied Palestinian territory,38,3,0,0,
Region of the Americas,United States of America,1678,0,41,0,
Region of the Americas,Canada,244,68,1,0,
Region of the Americas,Brazil,121,23,0,0,
Region of the Americas,Chile,61,18,0,0,
Region of the Americas,Argentina,45,11,2,0,
Region of the Americas,Peru,43,15,0,0,
Region of the Americas,Mexico,41,15,0,0,
Region of the Americas,Panama,27,0,1,0,
Region of the Americas,Colombia,24,8,0,0,
Region of the Americas,Costa Rica,23,0,0,0,
Region of the Americas,Ecuador,23,0,0,0,
Region of the Americas,Jamaica,8,1,0,0,
Region of the Americas,Guyana,1,0,1,0,
Region of the Americas,Paraguay,6,0,0,0,
Region of the Americas,Dominican Republic,5,0,0,0,
Region of the Americas,Cuba,4,0,0,0,
Region of the Americas,Bolivia (Plurinational State of),3,0,0,0,
Region of the Americas,Puerto Rico,3,0,0,0,
Region of the Americas,Honduras,2,0,0,0,
Region of the Americas,Venezuela (Bolivarian Republic of),2,0,0,0,
Region of the Americas,Antigua and Barbuda,1,0,0,0,
Region of the Americas,Saint Vincent and the Grenadines,1,0,0,0,
Region of the Americas,Trinidad and Tobago,1,0,0,0,
Region of the Americas Territories,French Guiana,7,1,0,0,
Region of the Americas Territories,Martinique,10,4,0,0,
Region of the Americas Territories,Saint Martin,2,0,0,0,
Region of the Americas Territories,Saint Barthelemy,1,0,0,0,
Region of the Americas Territories,Cayman Islands,1,0,0,0,
Region of the Americas Territories,Guadeloupe,3,2,0,0,
Region of the Americas Territories,Cura‡ao,2,2,0,0,TRUE
African ,South Africa,38,21,0,0,
African ,Algeria,37,11,3,1,
African ,Senegal,21,11,0,0,
African ,Burkina Faso,3,1,0,0,
African ,Cameroon,3,1,0,0,
African ,Cote d?Ivoire,3,2,0,0,
African ,Democratic Republic of the Congo,2,0,0,0,
African ,Ghana,2,1,0,0,
African ,Namibia,2,2,0,0,TRUE
African ,Nigeria,2,0,0,0,
African ,Central African Republic,1,1,0,0,TRUE
African ,Congo,1,1,0,0,TRUE
African ,Equatorial Guinea,1,1,0,0,TRUE
African ,Eswatini,1,1,0,0,TRUE
African ,Ethiopia,1,0,0,0,
African ,Gabon,1,0,0,0,
African ,Guinea,1,0,0,0,
African ,Kenya,1,0,0,0,
African ,Mauritania,1,1,0,0,TRUE
African ,Togo,1,0,0,0,
African Territories,Reunion,6,1,0,0,
African Territories,Mayotte,1,1,0,0,TRUE
