Region,Country Territory area,total Confirmed Cases,Confirmed new cases,total deaths,total new deaths,New
African ,United Republic of Tanzania,6,0,0,0,
African ,Congo,4,1,0,0,
African ,Cabo Verde,3,2,0,0,
African ,Central African Republic,3,2,0,0,
African ,Gabon,3,0,1,0,
African ,Liberia,3,1,0,0,
African ,Madagascar,3,3,0,0,TRUE
African ,Namibia,3,0,0,0,
African ,Angola,2,2,0,0,TRUE
African ,Benin,2,0,0,0,
African ,Guinea,2,0,0,0,
African ,Mauritania,2,0,0,0,
African ,Zambia,2,0,0,0,
African ,Zimbabwe,2,1,0,0,
African ,Chad,1,0,0,0,
African ,Eritrea,1,1,0,0,TRUE
African ,Eswatini,1,0,0,0,
African ,Gambia,1,0,0,0,
African ,Niger,1,0,0,0,
African ,Uganda,1,1,0,0,TRUE
African Territories,Reunion,47,19,0,0,
African Territories,Mayotte,11,7,0,0,
