Region,Country Territory area,total Confirmed Cases,Confirmed new cases,total deaths,total new deaths,New
South-East Asia ,Indonesia,1046,153,87,9,
South-East Asia ,India,724,0,17,0,
South-East Asia ,Sri Lanka,106,0,0,0,
South-East Asia ,Bangladesh,48,0,5,0,
South-East Asia ,Maldives,13,0,0,0,
South-East Asia ,Myanmar,5,0,0,0,
South-East Asia ,Bhutan,3,0,0,0,
South-East Asia ,Nepal,3,0,0,0,
South-East Asia ,Timor-Leste,1,0,0,0,
Eastern Mediterranean ,Iran (Islamic Republic of),32332,2926,2378,144,
Eastern Mediterranean ,Pakistan,1235,178,9,1,
Eastern Mediterranean ,Saudi Arabia,1104,92,3,0,
Eastern Mediterranean ,Qatar,562,13,0,0,
Eastern Mediterranean ,Egypt,536,41,30,6,
Eastern Mediterranean ,Bahrain,473,15,4,0,
Eastern Mediterranean ,Iraq,458,76,40,4,
Eastern Mediterranean ,United Arab Emirates,405,72,2,0,
Eastern Mediterranean ,Lebanon,391,23,8,2,
Eastern Mediterranean ,Morocco,358,83,23,13,
Eastern Mediterranean ,Jordan,235,23,1,1,
Eastern Mediterranean ,Kuwait,235,27,0,0,
Eastern Mediterranean ,Tunisia,227,30,6,1,
Eastern Mediterranean ,Oman,152,43,0,0,
Eastern Mediterranean ,Afghanistan,106,26,2,0,
Eastern Mediterranean ,Djibouti,13,1,0,0,
Eastern Mediterranean ,Syrian Arab Republic,5,0,0,0,
Eastern Mediterranean ,Somalia,3,0,0,0,
Eastern Mediterranean ,Sudan,3,0,1,0,
Eastern Mediterranean ,Libya,1,0,0,0,
Eastern Mediterranean Territories,occupied Palestinian territory,97,13,1,0,
Region of the Americas,United States of America,85228,16894,1243,252,
Region of the Americas,Canada,4018,463,39,4,
Region of the Americas,Brazil,2915,482,77,20,
Region of the Americas,Chile,1610,304,5,1,
Region of the Americas,Ecuador,1595,384,36,7,
Region of the Americas,Panama,674,116,9,1,
Region of the Americas,Argentina,589,87,12,4,
Region of the Americas,Mexico,589,111,8,3,
Region of the Americas,Dominican Republic,581,93,20,10,
Region of the Americas,Peru,580,0,9,0,
Region of the Americas,Colombia,491,21,6,2,
Region of the Americas,Uruguay,238,21,0,0,
Region of the Americas,Costa Rica,231,30,2,0,
Region of the Americas,Venezuela (Bolivarian Republic of),106,15,0,0,
Region of the Americas,Cuba,80,13,2,1,
Region of the Americas,Honduras,67,15,1,0,
Region of the Americas,Trinidad and Tobago,66,5,2,1,
Region of the Americas,Bolivia (Plurinational State of),61,22,0,0,
Region of the Americas,Paraguay,52,11,3,0,
Region of the Americas,Jamaica,26,0,1,0,
Region of the Americas,Guatemala,25,1,1,0,
Region of the Americas,Barbados,24,6,0,0,
Region of the Americas,El Salvador,13,0,0,0,
Region of the Americas,Dominica,11,0,0,0,
Region of the Americas,Bahamas,9,4,0,0,
Region of the Americas,Haiti,8,0,0,0,
Region of the Americas,Suriname,8,1,0,0,
Region of the Americas,Antigua and Barbuda,7,4,0,0,
Region of the Americas,Grenada,7,0,0,0,
Region of the Americas,Guyana,5,0,1,0,
Region of the Americas,Saint Lucia,3,0,0,0,
Region of the Americas,Belize,2,0,0,0,
Region of the Americas,Nicaragua,2,0,1,1,
Region of the Americas,Saint Kitts and Nevis,2,0,0,0,
Region of the Americas,Saint Vincent and the Grenadines,1,0,0,0,
Region of the Americas Territories,Guadeloupe,96,20,2,2,
Region of the Americas Territories,Martinique,93,27,1,0,
Region of the Americas Territories,Puerto Rico,64,0,2,0,
Region of the Americas Territories,French Guiana,31,3,0,0,
Region of the Americas Territories,Aruba,28,9,0,0,
Region of the Americas Territories,United States Virgin Islands,17,0,0,0,
Region of the Americas Territories,Bermuda,15,8,0,0,
Region of the Americas Territories,Saint Martin,12,1,0,0,
Region of the Americas Territories,Cayman Islands,8,0,1,0,
Region of the Americas Territories,Curacao,7,0,1,0,
Region of the Americas Territories,Montserrat,5,3,0,0,
Region of the Americas Territories,Saint Barthelemy,5,2,0,0,
Region of the Americas Territories,Sint Maarten,3,1,0,0,
Region of the Americas Territories,Anguilla,2,0,0,0,
Region of the Americas Territories,British Virgin Islands,2,0,0,0,
Region of the Americas Territories,Turks and Caicos Islands,2,0,0,0,
African ,South Africa,1170,243,2,2,
African ,Algeria,367,62,25,4,
African ,Burkina Faso,146,0,3,0,
African ,Ghana,137,5,4,1,
African ,Senegal,119,14,0,0,
African ,Mauritius,96,15,2,0,
African ,Cote d?Ivoire,92,12,0,0,
African ,Cameroon,75,0,1,0,
African ,Nigeria,65,0,1,0,
African ,Democratic Republic of the Congo,58,4,4,0,
African ,Rwanda,54,4,0,0,
African ,Madagascar,26,2,0,0,
African ,Kenya,25,0,1,0,
African ,Togo,25,1,0,0,
African ,Congo,19,15,0,0,
African ,Ethiopia,16,4,0,0,
African ,Uganda,14,0,0,0,
African ,United Republic of Tanzania,13,0,0,0,
African ,Zambia,13,10,0,0,
African ,Niger,10,0,1,0,
African ,Eswatini,9,3,0,0,
African ,Mali,9,7,0,0,
African ,Guinea,8,3,0,0,
African ,Namibia,8,0,0,0,
African ,Gabon,7,1,1,0,
African ,Mozambique,7,2,0,0,
African ,Seychelles,7,0,0,0,
African ,Benin,6,0,0,0,
African ,Central African Republic,6,1,0,0,
African ,Equatorial Guinea,6,0,0,0,
African ,Eritrea,6,0,0,0,
African ,Cabo Verde,5,2,1,1,
African ,Chad,5,0,0,0,
African ,Zimbabwe,5,2,1,0,
African ,Liberia,3,0,0,0,
African ,Mauritania,3,0,0,0,
African ,Angola,2,0,0,0,
African ,Gambia,2,0,1,1,
African ,Guinea-Bissau,2,0,0,0,
African Territories,Reunion,135,0,0,0,
African Territories,Mayotte,50,0,0,0,
